category,path,line,snippet
mpc_wbc_candidate_torque,scripts/stage20_2_replay_reproducibility_runner.py,334,if tau_wbc is None:
mpc_wbc_candidate_torque,scripts/stage20_2_replay_reproducibility_runner.py,336,tau_wbc = tau_wbc_cmd.copy()
mpc_wbc_candidate_torque,scripts/stage20_2_replay_reproducibility_runner.py,338,tau_wbc_cmd = (1.0 - wbc.RAMP_ALPHA) * tau_wbc_cmd + wbc.RAMP_ALPHA * tau_wbc
mpc_wbc_candidate_torque,scripts/stage20_2_replay_reproducibility_runner.py,339,tau_stance_wbc = STANCE_WBC_SCALE * stance_mask * tau_wbc_cmd
mpc_wbc_candidate_torque,scripts/stage20_2_replay_reproducibility_runner.py,344,"q_now = wbc.current_actuated_q(data, qadrs)"
mpc_wbc_candidate_torque,scripts/stage20_2_replay_reproducibility_runner.py,345,"qd_now = wbc.current_actuated_qd(data, dofs)"
mpc_wbc_candidate_torque,scripts/stage20_2_replay_reproducibility_runner.py,355,tau_baseline_raw = tau_stance_pd + tau_stance_wbc + tau_swing_pd
mpc_wbc_candidate_torque,scripts/stage20_2_replay_reproducibility_runner.py,357,"candidate_source_step = """""
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,8,# Source-derived from the frozen mixed baseline runner.
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,13,# Stage 13.2 derived 2400-step simulation-only mixed baseline runner.
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,31,"LOG_CSV_TEMPLATE = ""results/logs_sample/stage20_2_replay_{run_id}_{scale_tag}_{control_mode}_log.csv"""
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,32,"SUMMARY_CSV_TEMPLATE = ""results/logs_sample/stage20_2_replay_{run_id}_{scale_tag}_{control_mode}_summary.csv"""
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,42,STANCE_WBC_SCALE = 0.2
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,43,SWING_PD_SCALE = 1.0
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,44,SWING_TARGET_SCALE = 0.35
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,52,MPC_ASSISTED_CANDIDATE_DEFAULT_SCALE = 0.0
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,53,MPC_ASSISTED_CANDIDATE_SCALE_MAX = 0.25
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,181,"""--mpc-assisted-candidate-scale"","
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,183,"default=MPC_ASSISTED_CANDIDATE_DEFAULT_SCALE,"
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,184,"help=""MPC-assisted candidate torque scale. Baseline mode requires 0.0; candidate mode requires 0.0 < scale <= 0.25."","
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,204,"""--scale-tag"","
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,207,"help=""Scale tag used to make Stage 19 sweep output filenames unique, e.g. 0p005."","
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,221,if args.scale_tag is None:
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,222,"args.scale_tag = f""{args.mpc_assisted_candidate_scale:.3f}"".replace(""."", ""p"")"
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,227,if args.mpc_assisted_candidate_scale <= 0.0:
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,228,"raise RuntimeError(""mpc_assisted_candidate requires --mpc-assisted-candidate-scale > 0.0"")"
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,229,if args.mpc_assisted_candidate_scale > MPC_ASSISTED_CANDIDATE_SCALE_MAX:
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,230,"raise RuntimeError(f""mpc_assisted_candidate scale exceeds bound: {MPC_ASSISTED_CANDIDATE_SCALE_MAX}"")"
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,233,if args.mpc_assisted_candidate_scale != 0.0:
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,234,"raise RuntimeError(""baseline mode requires --mpc-assisted-candidate-scale 0.0"")"
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,236,"log_csv = LOG_CSV_TEMPLATE.format(run_id=args.run_id, scale_tag=args.scale_tag, control_mode=args.control_mode)"
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,237,"summary_csv = SUMMARY_CSV_TEMPLATE.format(run_id=args.run_id, scale_tag=args.scale_tag, control_mode=args.control_mode)"
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,272,max_tau_total_raw_abs = 0.0
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,275,max_tau_candidate_scaled_abs = 0.0
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,276,max_tau_total_abs = 0.0
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,338,tau_wbc_cmd = (1.0 - wbc.RAMP_ALPHA) * tau_wbc_cmd + wbc.RAMP_ALPHA * tau_wbc
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,339,tau_stance_wbc = STANCE_WBC_SCALE * stance_mask * tau_wbc_cmd
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,342,q_des_swing = q_standing + SWING_TARGET_SCALE * (q_des_full - q_standing)
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,353,tau_swing_pd = SWING_PD_SCALE * swing_mask * (SWING_KP * q_err - SWING_KD * qd_now)
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,372,tau_candidate_scaled = args.mpc_assisted_candidate_scale * tau_candidate
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,373,tau_total_raw = tau_baseline_raw + tau_candidate_scaled
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,374,"tau_total = np.clip(tau_total_raw, -TORQUE_LIMIT, TORQUE_LIMIT)"
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,378,"max_tau_candidate_scaled_abs = max(max_tau_candidate_scaled_abs, float(np.max(np.abs(tau_candidate_scaled))))"
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,380,saturated = bool(np.any(np.abs(tau_total_raw) > TORQUE_LIMIT))
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,383,tau_jump = tau_total - tau_prev_total
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,386,tau_prev_total = tau_total.copy()
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,388,data.ctrl[:] = tau_total
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,426,tau_candidate_scaled_abs = float(np.max(np.abs(tau_candidate_scaled)))
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,427,tau_total_raw_abs = float(np.max(np.abs(tau_total_raw)))
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,428,tau_total_abs = float(np.max(np.abs(tau_total)))
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,433,"max_tau_total_raw_abs = max(max_tau_total_raw_abs, tau_total_raw_abs)"
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,434,"max_tau_total_abs = max(max_tau_total_abs, tau_total_abs)"
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,478,"""scale_tag"": args.scale_tag,"
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,481,"""candidate_scale"": f""{args.mpc_assisted_candidate_scale:.12f}"","
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,484,"""tau_candidate_scaled_abs"": f""{tau_candidate_scaled_abs:.12f}"","
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,485,"""tau_total_raw_abs"": f""{tau_total_raw_abs:.12f}"","
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,486,"""tau_total_abs"": f""{tau_total_abs:.12f}"","
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,538,"""mixed_baseline_modified"": False,"
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,541,"""mpc_assisted_candidate_scale"": args.mpc_assisted_candidate_scale,"
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,542,"""scale_tag"": args.scale_tag,"
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,544,"""mpc_assisted_candidate_scale_max"": MPC_ASSISTED_CANDIDATE_SCALE_MAX,"
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,561,"""stance_wbc_scale"": STANCE_WBC_SCALE,"
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,562,"""swing_pd_scale"": SWING_PD_SCALE,"
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,563,"""swing_target_scale"": SWING_TARGET_SCALE,"
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,585,"""max_tau_candidate_scaled_abs"": f""{max_tau_candidate_scaled_abs:.12f}"","
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,586,"""max_tau_total_raw_abs"": f""{max_tau_total_raw_abs:.12f}"","
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,587,"""max_tau_total_abs"": f""{max_tau_total_abs:.12f}"","
candidate_scale_or_blending,scripts/stage20_2_replay_reproducibility_runner.py,611,"print(""Stage 13.2 2400-step simulation-only mixed baseline regression"")"
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,29,"SWING_TARGET_CSV = ""results/logs_sample/stage13_2_2400step_swing_trajectory_tracking_check.csv"""
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,39,SWING_KP = 80.0
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,40,SWING_KD = 2.0
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,43,SWING_PD_SCALE = 1.0
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,44,SWING_TARGET_SCALE = 0.35
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,63,MAX_SWING_JOINT_ERROR_LIMIT = 0.08
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,73,def read_swing_targets():
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,76,"with open(SWING_TARGET_CSV, ""r"", newline="""") as f:"
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,87,"""swing_progress"": row[""swing_progress""],"
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,89,"""swing_legs"": row[""swing_legs""],"
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,94,"raise RuntimeError(f""empty target csv: {SWING_TARGET_CSV}"")"
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,240,target_rows = read_swing_targets()
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,266,max_swing_joint_error = 0.0
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,271,max_tau_swing_pd_abs = 0.0
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,283,max_swing_acc_error_norm = 0.0
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,315,"swing_legs = target[""swing_legs""].split("","") if target[""swing_legs""] else []"
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,318,swing_inds = leg_indices(swing_legs)
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,321,swing_mask = np.zeros(model.nu)
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,323,swing_mask[swing_inds] = 1.0
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,342,q_des_swing = q_standing + SWING_TARGET_SCALE * (q_des_full - q_standing)
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,348,q_des[swing_inds] = q_des_swing[swing_inds]
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,353,tau_swing_pd = SWING_PD_SCALE * swing_mask * (SWING_KP * q_err - SWING_KD * qd_now)
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,355,tau_baseline_raw = tau_stance_pd + tau_stance_wbc + tau_swing_pd
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,414,step_swing_joint_error = float(np.max(np.abs(q_err[swing_inds]))) if swing_inds else 0.0
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,418,"max_swing_joint_error = max(max_swing_joint_error, step_swing_joint_error)"
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,423,tau_swing_pd_abs = float(np.max(np.abs(tau_swing_pd)))
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,432,"max_tau_swing_pd_abs = max(max_tau_swing_pd_abs, tau_swing_pd_abs)"
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,440,"if np.isfinite(metrics[""swing_acc_error_norm""]):"
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,441,"max_swing_acc_error_norm = max(max_swing_acc_error_norm, metrics[""swing_acc_error_norm""])"
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,451,"""swing_progress"": target[""swing_progress""],"
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,453,"""swing_legs"": target[""swing_legs""],"
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,469,"""swing_acc_error_norm"": f""{metrics['swing_acc_error_norm']:.12e}"","
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,471,"""swing_joint_error"": f""{step_swing_joint_error:.12f}"","
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,475,"""tau_swing_pd_abs"": f""{tau_swing_pd_abs:.12f}"","
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,508,and max_swing_joint_error < MAX_SWING_JOINT_ERROR_LIMIT
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,552,"""swing_target_csv"": SWING_TARGET_CSV,"
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,559,"""swing_kp"": SWING_KP,"
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,560,"""swing_kd"": SWING_KD,"
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,562,"""swing_pd_scale"": SWING_PD_SCALE,"
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,563,"""swing_target_scale"": SWING_TARGET_SCALE,"
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,578,"""max_swing_joint_error"": f""{max_swing_joint_error:.12f}"","
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,582,"""max_tau_swing_pd_abs"": f""{max_tau_swing_pd_abs:.12f}"","
swing_leg_pd,scripts/stage20_2_replay_reproducibility_runner.py,592,"""max_swing_acc_error_norm"": f""{max_swing_acc_error_norm:.12e}"","
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,46,TORQUE_LIMIT = 23.7
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,269,max_tau_stance_pd_abs = 0.0
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,270,max_tau_stance_wbc_abs = 0.0
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,271,max_tau_swing_pd_abs = 0.0
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,272,max_tau_total_raw_abs = 0.0
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,273,max_tau_baseline_raw_abs = 0.0
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,274,max_tau_candidate_abs = 0.0
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,275,max_tau_candidate_scaled_abs = 0.0
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,276,max_tau_total_abs = 0.0
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,286,saturation_steps = 0
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,374,"tau_total = np.clip(tau_total_raw, -TORQUE_LIMIT, TORQUE_LIMIT)"
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,376,"max_tau_baseline_raw_abs = max(max_tau_baseline_raw_abs, float(np.max(np.abs(tau_baseline_raw))))"
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,377,"max_tau_candidate_abs = max(max_tau_candidate_abs, float(np.max(np.abs(tau_candidate))))"
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,378,"max_tau_candidate_scaled_abs = max(max_tau_candidate_scaled_abs, float(np.max(np.abs(tau_candidate_scaled))))"
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,380,saturated = bool(np.any(np.abs(tau_total_raw) > TORQUE_LIMIT))
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,381,saturation_steps += int(saturated)
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,430,"max_tau_stance_pd_abs = max(max_tau_stance_pd_abs, tau_stance_pd_abs)"
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,431,"max_tau_stance_wbc_abs = max(max_tau_stance_wbc_abs, tau_stance_wbc_abs)"
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,432,"max_tau_swing_pd_abs = max(max_tau_swing_pd_abs, tau_swing_pd_abs)"
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,433,"max_tau_total_raw_abs = max(max_tau_total_raw_abs, tau_total_raw_abs)"
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,434,"max_tau_total_abs = max(max_tau_total_abs, tau_total_abs)"
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,504,and saturation_steps == 0
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,564,"""torque_limit"": TORQUE_LIMIT,"
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,580,"""max_tau_stance_pd_abs"": f""{max_tau_stance_pd_abs:.12f}"","
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,581,"""max_tau_stance_wbc_abs"": f""{max_tau_stance_wbc_abs:.12f}"","
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,582,"""max_tau_swing_pd_abs"": f""{max_tau_swing_pd_abs:.12f}"","
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,583,"""max_tau_baseline_raw_abs"": f""{max_tau_baseline_raw_abs:.12f}"","
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,584,"""max_tau_candidate_abs"": f""{max_tau_candidate_abs:.12f}"","
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,585,"""max_tau_candidate_scaled_abs"": f""{max_tau_candidate_scaled_abs:.12f}"","
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,586,"""max_tau_total_raw_abs"": f""{max_tau_total_raw_abs:.12f}"","
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,587,"""max_tau_total_abs"": f""{max_tau_total_abs:.12f}"","
safety_filter_or_saturation,scripts/stage20_2_replay_reproducibility_runner.py,594,"""saturation_steps"": saturation_steps,"
mujoco_torque_write_or_step,scripts/stage20_2_replay_reproducibility_runner.py,5,"# No hardware deployment, no actuator enablement, no ROS torque publisher."
mujoco_torque_write_or_step,scripts/stage20_2_replay_reproducibility_runner.py,11,"# No hardware deployment, no actuator enablement, no ROS torque publisher."
mujoco_torque_write_or_step,scripts/stage20_2_replay_reproducibility_runner.py,246,"dofs, qadrs = wbc.actuator_indices(model)"
mujoco_torque_write_or_step,scripts/stage20_2_replay_reproducibility_runner.py,388,data.ctrl[:] = tau_total
mujoco_torque_write_or_step,scripts/stage20_2_replay_reproducibility_runner.py,389,"mujoco.mj_step(model, data)"
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,1,# Stage 14.5D-R6 derived simulation-only MPC-assisted candidate runner.
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,3,# Default mode remains baseline.
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,4,"# MPC-assisted candidate mode is explicit, gated, bounded, logged, and simulation-only."
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,8,# Source-derived from the frozen mixed baseline runner.
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,9,# Default control mode remains baseline.
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,10,# The MPC-assisted candidate mode is explicitly gated and intentionally not implemented in R2.
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,13,# Stage 13.2 derived 2400-step simulation-only mixed baseline runner.
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,22,import argparse
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,31,"LOG_CSV_TEMPLATE = ""results/logs_sample/stage20_2_replay_{run_id}_{scale_tag}_{control_mode}_log.csv"""
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,32,"SUMMARY_CSV_TEMPLATE = ""results/logs_sample/stage20_2_replay_{run_id}_{scale_tag}_{control_mode}_summary.csv"""
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,48,"CONTROL_MODE_BASELINE = ""baseline"""
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,49,"CONTROL_MODE_MPC_ASSISTED_CANDIDATE = ""mpc_assisted_candidate"""
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,50,"CONTROL_MODE_CHOICES = [CONTROL_MODE_BASELINE, CONTROL_MODE_MPC_ASSISTED_CANDIDATE]"
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,51,DEFAULT_CONTROL_MODE = CONTROL_MODE_BASELINE
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,52,MPC_ASSISTED_CANDIDATE_DEFAULT_SCALE = 0.0
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,53,MPC_ASSISTED_CANDIDATE_SCALE_MAX = 0.25
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,54,"MPC_ASSISTED_CANDIDATE_CSV_DEFAULT = ""results/logs_sample/stage14_5b_offline_mpc_force_to_torque_candidates.csv"""
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,55,"MPC_ASSISTED_CANDIDATE_STEP_POLICY_REPEAT = ""repeat"""
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,56,MPC_ASSISTED_CANDIDATE_STEP_POLICY_CHOICES = [MPC_ASSISTED_CANDIDATE_STEP_POLICY_REPEAT]
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,57,"MPC_CANDIDATE_LEG_ORDER = [""FR"", ""FL"", ""RR"", ""RL""]"
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,58,"MPC_CANDIDATE_JOINT_ORDER = [""hip"", ""thigh"", ""calf""]"
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,101,def read_mpc_tau_candidates(path: Path):
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,103,"raise FileNotFoundError(f""MPC candidate CSV not found: {path}"")"
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,108,for leg in MPC_CANDIDATE_LEG_ORDER:
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,109,for joint in MPC_CANDIDATE_JOINT_ORDER:
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,110,"required_columns.append(f""{leg}_{joint}_tau_candidate"")"
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,117,"raise RuntimeError(f""MPC candidate CSV missing required columns: {missing}"")"
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,122,for leg in MPC_CANDIDATE_LEG_ORDER:
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,124,"float(row[f""{leg}_{joint}_tau_candidate""])"
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,125,for joint in MPC_CANDIDATE_JOINT_ORDER
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,137,"raise RuntimeError(f""MPC candidate CSV is empty: {path}"")"
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,143,"def candidate_row_for_step(step, rows, lookup, step_values, policy):"
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,147,if policy == MPC_ASSISTED_CANDIDATE_STEP_POLICY_REPEAT:
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,150,"raise RuntimeError(f""unsupported candidate step policy: {policy}"")"
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,153,"def candidate_tau_vector(row, model_nu):"
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,155,for leg in MPC_CANDIDATE_LEG_ORDER:
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,168,"parser = argparse.ArgumentParser(description=""Stage 14.5D-R2 simulation-only A/B runner skeleton"")"
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,169,parser.add_argument(
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,170,"""--control-mode"","
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,171,"choices=CONTROL_MODE_CHOICES,"
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,172,"default=DEFAULT_CONTROL_MODE,"
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,173,"help=""Explicit simulation-only control mode. Default is baseline."","
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,175,parser.add_argument(
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,176,"""--allow-mpc-assisted-candidate"","
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,178,"help=""Explicit gate for future MPC-assisted candidate mode. R2 still does not implement candidate torque injection."","
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,180,parser.add_argument(
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,181,"""--mpc-assisted-candidate-scale"","
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,183,"default=MPC_ASSISTED_CANDIDATE_DEFAULT_SCALE,"
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,184,"help=""MPC-assisted candidate torque scale. Baseline mode requires 0.0; candidate mode requires 0.0 < scale <= 0.25."","
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,186,parser.add_argument(
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,187,"""--candidate-csv"","
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,188,"default=MPC_ASSISTED_CANDIDATE_CSV_DEFAULT,"
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,189,"help=""Offline MPC torque candidate CSV used only in explicit candidate mode."","
control_mode_or_runner_args,scripts/stage20_2_replay_reproducibility_runner.py,191,parser.add_argument(
